08/05/2013;14285.69;14196.2;14421.38;14186.83
07/05/2013;14180.24;13960.04;14196.38;13951.81
02/05/2013;13694.04;13727.25;13780.48;13637.96
01/05/2013;13799.35;13837.72;13844.82;13782
30/04/2013;13860.86;13854.82;13897.06;13778.75
26/04/2013;13884.13;13978.98;13983.87;13852.2
25/04/2013;13926.08;13887.53;13974.26;13827.96
24/04/2013;13843.46;13687.28;13843.46;13686.78
23/04/2013;13529.65;13545.6;13585.35;13505.53
22/04/2013;13568.37;13537.17;13611.58;13529.44
19/04/2013;13316.48;13268.43;13338.75;13186.89
18/04/2013;13220.07;13272.22;13377.74;13200.85
17/04/2013;13382.89;13330.5;13397.5;13318.69
16/04/2013;13221.44;13023.91;13312.23;13004.46
15/04/2013;13275.66;13345.86;13408.29;13257.86
12/04/2013;13485.14;13568.25;13568.25;13402.86
11/04/2013;13549.16;13444.95;13549.16;13384.11
10/04/2013;13288.13;13177.31;13325.15;13177.31
09/04/2013;13192.35;13309.13;13331.39;13151.73
08/04/2013;13192.59;13082.61;13225.22;13080.29
05/04/2013;12833.64;12880.82;13225.62;12831.1
04/04/2013;12634.54;12188.22;12634.54;12075.97
03/04/2013;12362.2;12112.09;12362.2;12102.05
02/04/2013;12003.43;12051.57;12107.4;11805.78
01/04/2013;12135.02;12371.34;12384.83;12133
29/03/2013;12397.91;12405.53;12425.96;12319.75
28/03/2013;12335.96;12457.13;12462.86;12286.37
27/03/2013;12493.79;12476.58;12502.26;12442.39
26/03/2013;12471.62;12461.79;12540.12;12456.04
25/03/2013;12546.46;12507.61;12594.36;12480.42
22/03/2013;12338.53;12498.51;12522.05;12338.53
21/03/2013;12635.69;12592;12650.26;12586.06
19/03/2013;12468.23;12405.61;12491.16;12401.12
18/03/2013;12220.63;12365.44;12373.17;12220.63
15/03/2013;12560.95;12437.68;12560.95;12434.47
14/03/2013;12381.19;12332.16;12395.73;12248.65
13/03/2013;12239.66;12252.29;12339.45;12234.48
12/03/2013;12314.81;12433.6;12461.97;12314.81
11/03/2013;12349.05;12363.09;12403.95;12300.83
08/03/2013;12283.62;12066.5;12283.62;12065.09
07/03/2013;11968.08;12037.25;12069.6;11946.01
06/03/2013;11932.27;11811.06;11933.82;11803.09
05/03/2013;11683.45;11732.57;11779.42;11666.38
04/03/2013;11652.29;11695.45;11767.68;11613.59
01/03/2013;11606.38;11464.71;11648.63;11464.71
28/02/2013;11559.36;11396.73;11563.75;11392.56
27/02/2013;11253.97;11418.56;11419.62;11253.97
26/02/2013;11398.81;11449.66;11520.24;11374.83
25/02/2013;11662.52;11564.55;11662.52;11562.1
22/02/2013;11385.94;11238.75;11390.65;11175.67
21/02/2013;11309.13;11404.73;11442.11;11301.77
20/02/2013;11468.28;11485.65;11510.52;11440.1
19/02/2013;11372.34;11336.45;11412.86;11336.45
18/02/2013;11407.87;11318.22;11445.46;11308.83
15/02/2013;11173.83;11239.21;11261.58;11065.06
14/02/2013;11307.28;11273.4;11356.54;11243.49
13/02/2013;11251.41;11333.72;11365.27;11196.66
12/02/2013;11369.12;11346.72;11460.64;11343.44
08/02/2013;11153.16;11179.97;11299.71;11135.89
07/02/2013;11357.07;11406.32;11446.81;11295.62
06/02/2013;11463.75;11236.7;11498.42;11232.05
05/02/2013;11046.92;11105.24;11170.85;11046.92
04/02/2013;11260.35;11254.16;11285.49;11194.74
01/02/2013;11191.34;11193.72;11237.84;11142.26
31/01/2013;11138.66;11057.5;11145.38;11007.77
30/01/2013;11113.95;10913.97;11113.95;10905.64
29/01/2013;10866.72;10751.01;10937.63;10751.01
28/01/2013;10824.31;11002.86;11002.86;10824.31
25/01/2013;10926.65;10797.3;10926.65;10790.95
24/01/2013;10620.87;10441.11;10634.74;10441.11
23/01/2013;10486.99;10575.6;10663.09;10486.99
22/01/2013;10709.93;10765.1;10859.42;10615.2
21/01/2013;10747.74;10941.45;10941.45;10747.74
18/01/2013;10913.3;10791.97;10913.3;10787.12
17/01/2013;10609.64;10660.94;10694.85;10432.97
16/01/2013;10600.44;10806.41;10806.41;10591.3
15/01/2013;10879.08;10914.65;10952.31;10851.66
11/01/2013;10801.57;10786.14;10830.43;10748.06
10/01/2013;10652.64;10635.11;10686.12;10619.65
09/01/2013;10578.57;10405.67;10620.7;10398.61
08/01/2013;10508.06;10544.21;10602.12;10463.43
07/01/2013;10599.01;10743.69;10743.69;10589.7
04/01/2013;10688.11;10604.5;10734.23;10602.24
28/12/2012;10395.18;10406.36;10433.63;10374.85
27/12/2012;10322.98;10295.26;10376.39;10288.85
26/12/2012;10230.36;10131.22;10230.36;10107.34
25/12/2012;10080.12;10092.35;10119.35;10030.44
21/12/2012;9940.06;10145.58;10175.06;9924.42
20/12/2012;10039.33;10093.11;10147.68;10028.65
19/12/2012;10160.4;10025.4;10160.4;10016.98
18/12/2012;9923.01;9848.87;9967.24;9848.87
17/12/2012;9828.88;9895.68;9903.35;9826.3
14/12/2012;9737.56;9703.56;9775.75;9687.7
13/12/2012;9742.73;9681.2;9767.05;9672.47
12/12/2012;9581.46;9606.25;9606.25;9565.95
11/12/2012;9525.32;9510.6;9534.18;9487.95
10/12/2012;9533.75;9584.46;9584.46;9517.4
07/12/2012;9527.39;9547.14;9572.75;9522.13
06/12/2012;9545.16;9535.69;9565.43;9503.31
05/12/2012;9468.84;9380.37;9515.86;9376.97
04/12/2012;9432.46;9419.15;9457.19;9406.03
03/12/2012;9458.18;9484.2;9525.82;9453.48
30/11/2012;9446.01;9446.77;9492.91;9380.25
29/11/2012;9400.88;9370.29;9412.08;9350.4
28/11/2012;9308.35;9375.48;9407.62;9308.35
27/11/2012;9423.3;9371.13;9449.72;9370.59
26/11/2012;9388.94;9466.06;9487.94;9388.94
22/11/2012;9366.8;9336.32;9366.8;9304.72
21/11/2012;9222.52;9213.73;9248.98;9161.21
20/11/2012;9142.64;9198.42;9200.85;9129.43
19/11/2012;9153.2;9141.27;9183.46;9135.29
16/11/2012;9024.16;8898.33;9032.35;8898.33
15/11/2012;8829.72;8703.82;8829.72;8684.23
14/11/2012;8664.73;8660.27;8680.4;8653.49
13/11/2012;8661.05;8710.52;8723.46;8619.45
12/11/2012;8676.44;8701.28;8728.85;8676.44
09/11/2012;8757.6;8742.68;8779.24;8729.45
08/11/2012;8837.15;8868.42;8891.08;8811.41
07/11/2012;8972.89;9030.56;9032.32;8924.41
06/11/2012;8975.15;8989.58;8990.35;8957.49
05/11/2012;9007.44;9000.81;9040.18;8984.69
02/11/2012;9051.22;9049.22;9072.39;9031.43
01/11/2012;8946.87;8931.71;8976.08;8871.48
31/10/2012;8928.29;8911.08;8985.58;8905.44
30/10/2012;8841.98;8941.82;8995.81;8841.98
29/10/2012;8929.34;8958.79;8986.05;8909.37
26/10/2012;8933.06;9058.93;9075.59;8933.06
25/10/2012;9055.2;8952.13;9057.31;8941.85
24/10/2012;8954.3;8896.41;9043.8;8896.41
23/10/2012;9014.25;9066.03;9075.58;8970.5
22/10/2012;9010.71;8874.52;9031.55;8867.79
19/10/2012;9002.68;8944.03;9016.9;8940.38
18/10/2012;8982.86;8886.56;8992.36;8877.17
17/10/2012;8806.55;8777.39;8837.19;8758.7
16/10/2012;8701.31;8638.68;8707.95;8633.68
15/10/2012;8577.93;8517.77;8595.11;8488.14
12/10/2012;8534.12;8607.7;8620.18;8516.11
11/10/2012;8546.78;8514.63;8607.42;8514.63
10/10/2012;8596.23;8650.55;8660.68;8578.25
09/10/2012;8769.59;8822.39;8840.69;8765.55
05/10/2012;8863.3;8850.29;8880.23;8805.79
04/10/2012;8824.59;8783.13;8865.92;8738.31
03/10/2012;8746.87;8778.26;8806.75;8729.56
02/10/2012;8786.05;8826.36;8843.33;8774.75
01/10/2012;8796.51;8815.07;8829.35;8759.07
28/09/2012;8870.16;8986.63;8989.08;8838.85
27/09/2012;8949.87;8856.31;8959.25;8844.06
26/09/2012;8906.7;8941.75;8971.75;8894.02
25/09/2012;9091.54;9031.37;9112.54;9023.63
24/09/2012;9069.29;9071.32;9091.97;9031.13
21/09/2012;9110;9113.3;9159.33;9103.95
20/09/2012;9086.98;9174.19;9215.57;9079.19
19/09/2012;9232.21;9166.52;9288.53;9140.75
18/09/2012;9123.77;9155.49;9180.44;9120.61
14/09/2012;9159.39;9097.92;9193.27;9081.8
13/09/2012;8995.15;8950.01;9022.2;8932.1
12/09/2012;8959.96;8827.21;8959.96;8821.8
11/09/2012;8807.38;8811.33;8814.03;8769.47
10/09/2012;8869.37;8853.19;8874.54;8838.18
07/09/2012;8871.65;8821.37;8871.65;8804.27
06/09/2012;8680.57;8690.34;8697;8646.03
05/09/2012;8679.82;8756.59;8759.26;8679.82
04/09/2012;8775.51;8787.97;8804.44;8729.22
03/09/2012;8783.89;8836.61;8893.39;8773.4
31/08/2012;8839.91;8891.75;8933.99;8839.91
30/08/2012;8983.78;9062.07;9062.07;8960.24
29/08/2012;9069.81;9045.73;9073.99;9033.83
28/08/2012;9033.29;9138.51;9140.62;8988.99
27/08/2012;9085.39;9140.41;9150.48;9084.87
24/08/2012;9070.76;9069.95;9090.67;9045.79
23/08/2012;9178.12;9080.67;9194.47;9062.54
22/08/2012;9131.74;9150.69;9162.97;9075.08
21/08/2012;9156.92;9165.15;9196.67;9146.07
20/08/2012;9171.16;9202.36;9222.87;9150.79
17/08/2012;9162.5;9120.22;9181.57;9097
16/08/2012;9092.76;8967.11;9094.09;8962.97
15/08/2012;8925.04;8960.28;8960.28;8866.06
14/08/2012;8929.88;8913.7;8970.99;8897.87
13/08/2012;8885.15;8871.68;8906.21;8867.63
10/08/2012;8891.44;8931.92;8954.85;8857.23
09/08/2012;8978.6;8870.81;9004.81;8862.17
08/08/2012;8881.16;8889.38;8962.95;8851.59
07/08/2012;8803.31;8714.12;8812.42;8711.9
06/08/2012;8726.29;8683.2;8751.8;8676.25
03/08/2012;8555.11;8539.71;8565.06;8513.2
02/08/2012;8653.18;8642.89;8705.91;8635.51
01/08/2012;8641.85;8622.04;8654.61;8578.16
31/07/2012;8695.06;8600.92;8732.84;8585.26
30/07/2012;8635.44;8658.83;8663.3;8589.19
27/07/2012;8566.64;8547.34;8569.09;8522.74
26/07/2012;8443.1;8408.22;8448.55;8358.51
25/07/2012;8365.9;8410.98;8433.58;8328.02
24/07/2012;8488.09;8497.99;8517.52;8446.18
23/07/2012;8508.32;8582.28;8606.23;8500.27
20/07/2012;8669.87;8785.87;8792.19;8662.72
19/07/2012;8795.55;8795;8835.8;8771.19
18/07/2012;8726.74;8796.15;8802.09;8715.14
17/07/2012;8755;8740.98;8808.87;8711.73
13/07/2012;8724.12;8701.35;8759.06;8695.44
12/07/2012;8720.01;8859.39;8862.8;8709.75
11/07/2012;8851;8819.04;8851;8797.73
10/07/2012;8857.73;8922.03;8966.99;8855.93
09/07/2012;8896.88;8922.99;8954.44;8892.17
06/07/2012;9020.75;9052.7;9082.04;8977.35
05/07/2012;9079.8;9078.46;9130.54;9069.01
04/07/2012;9104.17;9119.69;9136.02;9095.31
03/07/2012;9066.59;9013.65;9082.39;9012.86
02/07/2012;9003.48;9103.79;9103.79;9003.48
29/06/2012;9006.78;8811.46;9044.04;8803.33
28/06/2012;8874.11;8816.07;8881.44;8805.65
27/06/2012;8730.49;8677.76;8730.49;8641.52
26/06/2012;8663.99;8671.61;8712.68;8619.36
25/06/2012;8734.62;8837.83;8837.83;8726.4
22/06/2012;8798.35;8733.5;8830.34;8731.79
21/06/2012;8824.07;8794.03;8859.04;8790.86
20/06/2012;8752.31;8739.1;8770.41;8711.22
19/06/2012;8655.87;8692.82;8712.86;8630.66
18/06/2012;8721.02;8723.55;8766.56;8711.49
15/06/2012;8569.32;8608.43;8625.19;8552.75
14/06/2012;8568.89;8531.4;8592.17;8520.99
13/06/2012;8587.84;8557.57;8615.89;8554.14
12/06/2012;8536.72;8478.78;8575.87;8452.5
11/06/2012;8624.9;8612.14;8665.8;8594.58
08/06/2012;8459.26;8609.78;8611.93;8427.2
07/06/2012;8639.72;8639.25;8647.79;8599.64
06/06/2012;8533.53;8428.36;8549;8412.55
05/06/2012;8382;8331.02;8388.14;8306.93
04/06/2012;8295.63;8278.65;8303.35;8238.96
01/06/2012;8440.25;8465.47;8487.44;8422.5
31/05/2012;8542.73;8499.68;8542.73;8455.13
30/05/2012;8633.19;8637.95;8656.71;8568.97
29/05/2012;8657.08;8565.56;8657.08;8517.18
28/05/2012;8593.15;8604.99;8624.51;8568.87
25/05/2012;8580.39;8616.85;8616.85;8550.93
24/05/2012;8563.38;8537.99;8597.85;8496.61
23/05/2012;8556.6;8715.14;8715.14;8538.69
22/05/2012;8729.29;8721.59;8740.48;8690.47
21/05/2012;8633.89;8617.92;8676.2;8608.62
18/05/2012;8611.31;8727.58;8735.54;8588.16
17/05/2012;8876.59;8789.47;8885.08;8765.71
16/05/2012;8801.17;8865.78;8883.73;8756.07
15/05/2012;8900.74;8910.85;8930.78;8838.78
14/05/2012;8973.84;8986.22;9031.09;8947.82
11/05/2012;8953.31;9019.4;9050.61;8944.63
10/05/2012;9009.65;9013.26;9075.63;8985.9
09/05/2012;9045.06;9112.72;9115.94;9021.2
08/05/2012;9181.65;9190.5;9207.56;9159.47
07/05/2012;9119.14;9198.17;9206.45;9109.01
02/05/2012;9380.25;9397.87;9417.96;9344.53
01/05/2012;9350.95;9471.66;9472.25;9332.79
27/04/2012;9520.89;9564.4;9691.7;9463.6
26/04/2012;9561.83;9613.16;9630.97;9531.03
25/04/2012;9561.01;9578.42;9582.73;9530.02
24/04/2012;9468.04;9466.08;9510.7;9423.3
23/04/2012;9542.17;9599.2;9643.27;9520.98
20/04/2012;9561.36;9574.99;9580.87;9532.68
19/04/2012;9588.38;9578.68;9617.93;9565.83
18/04/2012;9667.26;9594.3;9682.88;9594.3
17/04/2012;9464.71;9476.15;9519.8;9455.32
16/04/2012;9470.64;9522.7;9532.91;9464.49
13/04/2012;9637.99;9613.19;9690.29;9603.97
12/04/2012;9524.79;9486.19;9541.04;9449.49
11/04/2012;9458.74;9398.6;9487.84;9388.14
10/04/2012;9538.02;9583.36;9648.12;9509.72
09/04/2012;9546.26;9565.31;9618.1;9535.33
06/04/2012;9688.45;9710.25;9739.59;9659.16
05/04/2012;9767.61;9737.5;9806.4;9692.7
04/04/2012;9819.99;10045.88;10059.19;9819.99
03/04/2012;10050.39;10082.21;10084.07;10040.99
02/04/2012;10109.87;10161.72;10190.35;10109.87
30/03/2012;10083.56;10089.1;10111.09;10033.19
29/03/2012;10114.79;10134.78;10147.04;10084.77
28/03/2012;10182.57;10153.51;10197.8;10124.28
27/03/2012;10255.15;10152.9;10255.15;10152.25
26/03/2012;10018.24;10040.1;10056.2;10016.05
23/03/2012;10011.47;10014.87;10031.96;9999.37
22/03/2012;10127.08;10055.16;10136.85;10052.5
21/03/2012;10086.49;10100.87;10132.02;10073.9
19/03/2012;10141.99;10150.85;10172.64;10134.48
16/03/2012;10129.83;10110.57;10148.47;10090.09
15/03/2012;10123.28;10115.4;10158.74;10077.55
14/03/2012;10050.52;10064.12;10115.79;10050.52
13/03/2012;9899.08;9921.25;10011.88;9888.3
12/03/2012;9889.86;10015.92;10021.51;9889.86
09/03/2012;9929.74;9911.07;10007.62;9853.18
